id,name,host_id,host_name,latitude,longitude,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,logprice,neighbourhood_group_Brooklyn,neighbourhood_group_Queens,neighbourhood_group_Staten Island,neighbourhood_group_Bronx,room_type_Private room,room_type_Shared room
33942313,Private Bedroom Modern Fully Renovated Harlem Apt,345087,M,40.82185,-73.9413,99,2,1,4/28/19,0.3,1,363,4.59511985,0,0,0,0,1,0
33942642,"Big charming room w/ private bath in Bushwick,BK",6455254,Alex,40.69785,-73.93219,68,2,5,6/4/19,1.7,1,239,4.219507705,1,0,0,0,1,0
33943482,Perfect 2 Bedrooms in Upper East Side #16,1786901,Shai,40.78364,-73.94586,175,30,1,5/4/19,0.32,3,50,5.164785974,0,0,0,0,0,0
33943754,Private Room with Backyard Access!,18765976,Mihail,40.69899,-73.91667,65,1,12,7/28/19,3.33,4,48,4.17438727,1,0,0,0,1,0
33943994,Private & Cozy Room in Bushwick,18765976,Mihail,40.69932,-73.91576,65,1,8,7/8/19,2.22,4,54,4.17438727,1,0,0,0,1,0
33944331,Gorgeous 2br apartment on Madison Ave,255190901,Michael,40.74602,-73.98486,339,3,25,7/21/19,7.14,1,85,5.826000107,0,0,0,0,0,0
33944413,Large modern one bedroom apartment -1 block subway,248831780,Camille,40.76939,-73.92139,175,1,0,,0,1,195,5.164785974,0,1,0,0,0,0
33944826,Bienvenidos a casa,234956201,Jose,40.83588,-73.93978,65,2,7,7/1/19,2.47,1,167,4.17438727,0,0,0,0,1,0
33945670,Quaint City Island.Come and enjoy our home,43332874,Margaret,40.83959,-73.78587,100,7,0,,0,1,179,4.605170186,0,0,0,1,1,0
33945794,Beautiful abode,30881650,Ninjah,40.67947,-73.93833,141,6,3,5/29/19,0.84,1,13,4.94875989,1,0,0,0,0,0
33947023,"Authentic apartment in the heart of Williamsburg,",117476022,Valentine,40.71213,-73.951,84,5,0,,0,1,80,4.430816799,1,0,0,0,1,0
33953726,Nice neighborhood and very close to subway,256379094,Prarintorn,40.64582,-73.97898,85,10,0,,0,1,24,4.442651256,1,0,0,0,1,0
33954390,Room with GARDEN,29953329,Yulia,40.69267,-73.94395,79,2,6,7/31/19,2.07,2,83,4.369447852,1,0,0,0,1,0
33954574,Luxury High Rise with Private Balcony,23066402,Daniel,40.74371,-73.99622,225,3,2,5/30/19,0.59,1,30,5.416100402,0,0,0,0,0,0
33956049,Comfortable Private Room with everything you need!,256403429,Brenda,40.65438,-73.95181,54,1,20,8/1/19,5.61,5,169,3.988984047,1,0,0,0,1,0
33956883,Beautiful Cozy Private Room!,256403429,Brenda,40.65214,-73.95159,53,1,19,8/4/19,5.23,5,167,3.970291914,1,0,0,0,1,0
33957038,A Beautiful Williamsburg Apartment Available Today,252575404,Yeshe,40.71009,-73.95842,90,3,4,7/2/19,1.9,1,34,4.49980967,1,0,0,0,1,0
33957835,RM#1-Blue room w/balcony 30 min NYC; all airports,241963980,Deborah,40.71757,-73.7961,65,1,8,7/28/19,7.5,2,51,4.17438727,0,1,0,0,1,0
33959560,"Gorgeous, sunny and cosy Williamsburg 2 bed Apt",10860700,Sarah,40.7121,-73.94347,130,7,0,,0,2,41,4.86753445,1,0,0,0,0,0
33960097,1890 Townhouse Penthouse Centered S Williamsburg,44918139,Shai,40.71093,-73.95815,250,31,1,7/1/19,0.81,1,90,5.521460918,1,0,0,0,0,0
33960800,Sunlight Large Studio in Heart of Harlem,56338076,Barbara,40.81431,-73.93994,130,1,8,7/21/19,2.22,3,325,4.86753445,0,0,0,0,0,0
33961484,Gorgeous room near Washington Square,15617182,Namaya,40.72811,-73.99893,90,2,4,5/19/19,1.12,1,99,4.49980967,0,0,0,0,1,0
33961505,Gorgeous flat in vibrant Bushwick,2513294,Carrie,40.70333,-73.92557,80,1,0,,0,1,239,4.382026635,1,0,0,0,0,0
33962332,"Chic, Airy, Modern Brooklyn Studio",16871733,Shallon,40.68941,-73.99947,105,3,10,7/17/19,2.8,1,3,4.65396035,1,0,0,0,0,0
33962690,Cozy lil Williamsburg walk-up with a resident dog,91183632,Dilan,40.71331,-73.9627,75,1,0,,0,1,17,4.317488114,1,0,0,0,1,0
33962961,Manhattan Studio with Great Location!,16881166,Kimberly,40.75563,-73.9691,200,28,0,,0,1,87,5.298317367,0,0,0,0,0,0
33963079,"Near Brooklyn Museum,  Barclays, Transit, & Banks",127831150,Carena,40.67633,-73.94403,80,5,11,7/30/19,3.33,2,232,4.382026635,1,0,0,0,0,0
33964014,The Zen Home,15853933,Radilena,40.76623,-73.91243,69,1,9,5/31/19,2.5,1,64,4.234106505,0,1,0,0,1,0
33964102,"Cozy Morningside Park, Next to Columbia University",58521727,Ashton,40.80958,-73.95743,130,8,0,,0,1,46,4.86753445,0,0,0,0,0,0
33964812,Luxury FiDi Terrace Apt by Seaport & WTC,10714783,Mickey,40.70824,-74.00476,200,2,7,8/1/19,2.69,1,44,5.298317367,0,0,0,0,0,0
33964954,Modern Duplex in Artsy Williamsburg,79246014,Shanice,40.71975,-73.94613,110,2,5,7/14/19,2.34,1,15,4.700480366,1,0,0,0,0,0
33965415,Spacious Bedroom near Prospect Park,256403429,Brenda,40.65228,-73.95286,54,1,13,7/11/19,3.61,5,150,3.988984047,1,0,0,0,1,0
33965894,Doesn't get better than this! Cozy Spacious Room,256403429,Brenda,40.65235,-73.95347,54,1,14,7/28/19,4.33,5,172,3.988984047,1,0,0,0,1,0
33966122,"Relaxing, comfy, and stress-free apartment.",138962369,Eugenia,40.89039,-73.83186,50,3,9,8/2/19,2.5,1,82,3.912023005,0,0,0,1,0,0
33966308,Lovely Bedroom 2 Blocks from Subway,256479489,Amy,40.60456,-74.00117,49,2,1,4/29/19,0.3,2,312,3.891820298,1,0,0,0,1,0
33967235,Skyline view 1BR condo with balcony,8485868,Jake,40.70044,-73.93472,150,2,0,,0,1,3,5.010635294,1,0,0,0,0,0
33967503,Private room,10188543,Charvii,40.69318,-73.83418,60,1,18,7/6/19,5.14,1,6,4.094344562,0,1,0,0,1,0
33968500,Comfy bedroom with natural light,119774078,Christina,40.70728,-73.90572,60,4,3,7/11/19,0.81,1,110,4.094344562,0,1,0,0,1,0
33969648,Comfortable and Cozy Home,256502464,Paul,40.82715,-73.94667,55,1,27,8/4/19,7.36,3,138,4.007333185,0,0,0,0,1,0
33970585,Ingrid’s Columbia Apt,256012654,Yueying,40.80169,-73.96339,40,15,0,,0,1,45,3.688879454,0,0,0,0,1,0
33970684,Its the Brooklyn way!,256510832,George,40.67144,-73.91457,180,2,10,8/4/19,2.78,1,172,5.192956851,1,0,0,0,0,0
33970850,SummerWintersGetaway- 8 mins from JFK,256462453,Yolander,40.69115,-73.80617,350,1,11,7/21/19,3.06,3,355,5.857933154,0,1,0,0,0,0
33971163,Williamsburg Home,70026919,Dan,40.71709,-73.96035,66,7,2,7/31/19,0.55,1,309,4.189654742,1,0,0,0,1,0
33971836,Cozy apartment In Manhattan,253906467,Erik,40.76447,-73.99103,69,1,10,8/4/19,2.73,9,357,4.234106505,0,0,0,0,0,1
33971900,Bright&staylish room 15min from LaGuardia&25minJFK,253467179,Daniel,40.73105,-73.85318,70,2,11,7/25/19,3.59,1,295,4.248495242,0,1,0,0,1,0
33972459,Luxury New Private Duplex in Manhattan,49623247,Saar,40.85167,-73.92868,350,3,12,7/16/19,3.53,1,249,5.857933154,0,0,0,0,0,0
33972460,Wow! Close to all of NYC in Lower East Side,157699374,Richard,40.722,-73.98256,179,1,4,5/19/19,1.11,1,3,5.187385806,0,0,0,0,0,0
33974082,LARGE LUXURIOUS BEDROOM CLOSE TO MANHATTAN,32167398,Meela,40.75736,-73.92815,65,1,11,6/16/19,3.27,6,300,4.17438727,0,1,0,0,1,0
33974640,BEAUTIFUL PRIVATE ROOM CLOSE TO MANHATTAN,32167398,Meela,40.75771,-73.92724,50,1,6,7/10/19,1.88,6,300,3.912023005,0,1,0,0,1,0
33974777,SUNNY ROOM,32167398,Meela,40.75925,-73.92506,45,1,8,7/13/19,2.24,6,339,3.80666249,0,1,0,0,1,0
33975077,1 private bedroom in prime Manhattan location,63787702,Dona,40.74673,-73.98014,65,30,0,,0,1,331,4.17438727,0,0,0,0,1,0
33980568,COZY PRIVATE ROOM. 5min walk to the L train!,256581747,Sergii,40.70631,-73.94467,72,30,0,,0,3,364,4.276666119,1,0,0,0,1,0
33980946,Modern large 3Bedrm w Washer/Dryer Next to Subway,62066342,Rafaello,40.80691,-73.94626,98,7,3,7/12/19,1.15,2,325,4.584967479,0,0,0,0,1,0
33981416,One bedroom in Chelsea,12321281,Calypso,40.74483,-73.99649,110,15,0,,0,1,81,4.700480366,0,0,0,0,1,0
33982630,WEST VILLAGE Bohemian flat in neo-Tudor town house,27636707,Gaia&Pietro,40.73367,-74.00497,250,3,2,6/20/19,0.62,5,261,5.521460918,0,0,0,0,0,0
33983585,Comfy private room with new interior!,256581747,Sergii,40.7062,-73.94237,72,30,0,,0,3,347,4.276666119,1,0,0,0,1,0
33984685,High comfort private room! New interior design.,256581747,Sergii,40.70709,-73.9426,73,30,0,,0,3,356,4.290459441,1,0,0,0,1,0
33987446,X Light,184750740,Juice,40.82565,-73.91095,77,1,0,,0,4,179,4.343805422,0,0,0,1,0,1
33987509,Private & Cozy Room 1B near Columbia Univ,10415675,Yao,40.82289,-73.954,120,3,1,4/23/19,0.28,7,314,4.787491743,0,0,0,0,1,0
33987747,Cozy/Beautiful studio in Times Square. Sleep 2,102287310,Vera,40.76704,-73.98646,199,3,1,7/15/19,1,3,343,5.293304825,0,0,0,0,0,0
33987887,Clean Comfortable and Private.,204244117,Patrola,40.82609,-73.94948,49,1,16,8/4/19,5.39,1,173,3.891820298,0,0,0,0,1,0
33988643,"Cozy, Friendly Apt Share for Young Professionals",253836845,Ollie,40.66981,-73.95734,68,30,2,5/20/19,0.65,7,69,4.219507705,1,0,0,0,1,0
33988756,Single Bedroom with private roof top,7943066,Tamiris,40.71963,-73.94149,75,2,10,5/31/19,2.8,2,89,4.317488114,1,0,0,0,1,0
33989681,"Cozy, Quintessential Brooklyn Carriage House",235329443,Sophie,40.68438,-73.98436,150,3,17,7/31/19,6.14,1,184,5.010635294,1,0,0,0,0,0
33989972,MONTAUK HEIGHTS,152503673,Idemudia,40.67562,-73.87763,89,3,15,8/6/19,4.46,1,6,4.48863637,1,0,0,0,0,0
33990380,Sonder | Stock Exchange | Ideal 1BR + Kitchen,219517861,Sonder (NYC),40.70613,-74.01067,231,2,5,6/12/19,1.39,343,348,5.442417711,0,0,0,0,0,0
33990485,Sonder | Stock Exchange | Timeless 1BR + Kitchen,219517861,Sonder (NYC),40.70714,-74.01208,252,2,5,7/1/19,2.08,343,299,5.529429088,0,0,0,0,0,0
33990639,Sonder | Stock Exchange | Ideal 1BR + Laundry,219517861,Sonder (NYC),40.7075,-74.01096,225,2,9,7/17/19,2.78,343,337,5.416100402,0,0,0,0,0,0
33990756,Sonder | Stock Exchange | Ideal 1BR + Sofa Bed,219517861,Sonder (NYC),40.70754,-74.01206,240,2,9,7/7/19,2.81,343,335,5.480638923,0,0,0,0,0,0
33991062,Sonder | Stock Exchange | Superior 2BR + Kitchen,219517861,Sonder (NYC),40.70701,-74.01176,258,2,8,7/9/19,2.42,343,258,5.552959585,0,0,0,0,0,0
33992212,2 Bedroom Sunny Apartment Near Prospect Park,2992287,Shahzad,40.67405,-73.96788,199,3,4,6/22/19,1.52,1,33,5.293304825,1,0,0,0,0,0
33992824,Sonder | Stock Exchange | Superior 1BR + Laundry,219517861,Sonder (NYC),40.70631,-74.01225,234,2,7,7/2/19,2.66,343,351,5.455321115,0,0,0,0,0,0
33992942,"Beautiful, Furnished 1 Bedroom on Upper West Side",24525241,Jeremy,40.77341,-73.9812,166,17,0,,0,1,117,5.111987788,0,0,0,0,0,0
33994465,Penthouse with huge deck and city views,106418986,Vicky And Nektarios,40.73473,-73.95207,250,3,0,,0,1,60,5.521460918,1,0,0,0,0,0
33994694,"Manhattan 2BR W/ Garden, Laundry,  Near Subway",15757322,Devin T.,40.83611,-73.94162,161,2,14,7/14/19,3.85,1,297,5.081404365,0,0,0,0,0,0
33994896,Lower East side/Soho/Chinatown room fits 3 people,71400423,Maria,40.71958,-73.9905,123,1,10,7/24/19,3.95,3,131,4.812184355,0,0,0,0,1,0
33994927,"Stylish Large 2 Bedroom, Perfect Location",256680416,Drew,40.74818,-73.98247,299,2,8,7/25/19,2.53,1,16,5.700443573,0,0,0,0,0,0
33995466,A Perfect Studio,3940207,Kimberly,40.72114,-73.96307,125,20,1,6/13/19,0.55,1,116,4.828313737,1,0,0,0,0,0
33995614,Lovely LES/SOHO/Chinatown room can fit 3 people!,71400423,Maria,40.72139,-73.9896,123,1,19,7/27/19,5.88,3,93,4.812184355,0,0,0,0,1,0
33995646,Walk to Columbia University,67651553,Yunqiu,40.80237,-73.96695,120,20,0,,0,2,124,4.787491743,0,0,0,0,0,0
33995769,Entire studio First Floor Walk to all,230192818,Felicia,40.72222,-73.98221,190,2,7,6/27/19,2.26,2,98,5.247024072,0,0,0,0,0,0
33996094,Astoria Prime- 5 Min to LaGuardia/20 Min to NYC!,60737457,Paige,40.7733,-73.90569,225,1,31,8/1/19,9.21,1,106,5.416100402,0,1,0,0,0,0
33996358,Paper moon private room. Best Bushwick location!,11297371,Maria,40.69923,-73.93089,50,2,8,5/30/19,2.4,2,304,3.912023005,1,0,0,0,1,0
33996362,Cozy Bedroom in a New York EDITION Apartment,43502871,Gilberto,40.86517,-73.92995,95,3,1,7/1/19,0.81,1,210,4.553876892,0,0,0,0,1,0
33996948,Lovely Hudson Yards Stonehouse near Penn Station,256697785,Arya,40.75034,-73.99059,250,3,6,7/21/19,2.22,1,166,5.521460918,0,0,0,0,0,0
33997654,East Village - Queen bedroom,217154594,Ryan,40.72959,-73.98454,79,5,2,5/7/19,0.61,2,22,4.369447852,0,0,0,0,1,0
33997927,Private Room in Queens NYC,679431,Miguelina,40.69345,-73.86674,65,2,5,7/7/19,1.5,1,167,4.17438727,0,1,0,0,1,0
33998274,Affordable Studio Close to All the Action,256710914,Benjamin,40.74694,-74.0013,100,2,8,7/26/19,5.11,1,12,4.605170186,0,0,0,0,0,0
33998291,Sonder | Wall Street | Superior 1BR + Rooftop,219517861,Sonder (NYC),40.70756,-74.01107,264,2,4,7/20/19,1.19,343,322,5.575949103,0,0,0,0,1,0
33999088,KingSize Dream Room,256718904,Jean Paul,40.6771,-73.98414,75,1,1,4/21/19,0.28,1,111,4.317488114,1,0,0,0,1,0
33999377,CLEAN & SPACIOUS ROOM  CLOSE TO MANHATTAN,32167398,Meela,40.75759,-73.92677,50,1,7,6/2/19,2.06,6,306,3.912023005,0,1,0,0,1,0
33999874,BRIGHT ROOM CLOSE TO MIDTOWN MANHATTAN,32167398,Meela,40.75894,-73.92864,60,1,6,7/15/19,1.67,6,347,4.094344562,0,1,0,0,1,0
34002121,Pat's place (shared female only).,256743247,Patricia,40.77125,-73.7809,49,1,21,8/4/19,6.63,2,54,3.891820298,0,1,0,0,1,0
34007173,"Beautiful, all amenities, near Central Park!",48302779,Costin,40.79269,-73.94613,200,1,10,8/5/19,6.12,1,271,5.298317367,0,0,0,0,0,0
34010131,Brand New & Beautiful. 1 min toTrain /15Min to JFK,22543458,Ashley,40.67775,-73.8601,199,30,18,8/4/19,5.68,4,252,5.293304825,0,1,0,0,0,0
34012503,Quiet/clean room in Brooklyn 35 mins from Soho,23991239,Ann,40.69142,-73.92753,49,14,1,5/6/19,0.32,2,167,3.891820298,1,0,0,0,1,0
34013027,Lower East/Little Italy 5BR Loft! Prime Downtown!,256521664,Roxanne,40.71692,-73.9947,239,31,6,7/10/19,2.25,1,146,5.476463552,0,0,0,0,0,0
34013205,cozy private studio in greenpoint..,25346924,Edyta,40.72602,-73.95848,118,4,3,7/22/19,1.25,1,7,4.770684624,1,0,0,0,0,0
34013223,ARTIST ABODE CLOSE TO APOLLO AND SCHOMBURG CENTRE,256817214,Taio,40.81597,-73.94114,90,3,4,8/5/19,1.85,1,361,4.49980967,0,0,0,0,1,0
34015098,Entire Gorgeous Greenpoint Duplex,38217925,Lily,40.7342,-73.95707,230,5,0,,0,2,80,5.438079309,1,0,0,0,0,0
34015258,E & J private stay.,155961583,Jeanette,40.7007,-73.93401,69,2,12,7/28/19,3.87,1,120,4.234106505,1,0,0,0,1,0
34016163,PRIVATE HOUSE VERY CLOSE TO SUBWAY LINE,256836581,Mohammad,40.8716,-73.89177,92,2,13,7/31/19,4.53,1,18,4.521788577,0,0,0,1,0,0
34016888,3BR Times Square Loft ! Heart of City!,255539744,Sheryl,40.75364,-73.99291,149,31,4,6/1/19,1.26,1,135,5.003946306,0,0,0,0,0,0
34017119,Sonder | Stock Exchange | Dreamy Studio + Kitchen,219517861,Sonder (NYC),40.70735,-74.01221,220,2,1,6/16/19,0.58,343,348,5.393627546,0,0,0,0,0,0
34017464,Amazing 2 bedroom apt . Recently renovated.,6752504,Ella,40.59609,-73.97486,120,5,0,,0,4,2,4.787491743,1,0,0,0,0,0
34017530,*** HEART OF MANHATTAN (Herald Square) ***,150879430,Michael,40.74944,-73.98338,99,20,0,,0,1,35,4.59511985,0,0,0,0,1,0
34017965,BRIGHT SUNNY ONE BEDROOM APT WITH TERRACE,49101398,Nicholas,40.59725,-73.97684,99,2,6,7/31/19,3.27,3,97,4.59511985,1,0,0,0,0,0
34018291,Laid Back Williamsburg Apartment,256857295,Amy,40.7128,-73.9396,100,1,4,6/25/19,1.28,1,162,4.605170186,1,0,0,0,1,0
34019440,Beautiful&Clean 1 KING BDR apt in Chelsea LONGTERM,234227365,Emma,40.74073,-73.99884,180,5,1,4/28/19,0.29,1,115,5.192956851,0,0,0,0,0,0
34019712,"Homey, Friendly Apt Share Next To Subway",253836845,Ollie,40.66977,-73.95725,68,30,2,6/18/19,1.02,7,245,4.219507705,1,0,0,0,1,0
34019889,"East Village 1BR - Sleek, Modern, Urban Oasis!",70011812,Elise,40.72625,-73.98625,169,2,22,7/27/19,6.95,2,36,5.129898715,0,0,0,0,0,0
34019915,"Homey, Friendly Apt Share Next to Subway",253836845,Ollie,40.67155,-73.95854,66,30,2,5/25/19,0.68,7,252,4.189654742,1,0,0,0,1,0
34020020,"Charming, quiet and lovely Brooklyn Heights Studio",14950774,Gina,40.69094,-73.99293,160,7,1,7/16/19,1,1,127,5.075173815,1,0,0,0,0,0
34020036,Prime Gramercy!,1146958,Liz,40.73859,-73.98218,100,180,0,,0,4,365,4.605170186,0,0,0,0,0,0
34020040,"Homey, Friendly Apt Share Next To Subway",253836845,Ollie,40.67058,-73.9573,68,30,1,5/21/19,0.38,7,249,4.219507705,1,0,0,0,1,0
34020079,Gorgeous huge 2bdrm dwtn perft !,101978485,Karline,40.71249,-73.9996,295,2,0,,0,1,85,5.686975356,0,0,0,0,0,0
34020097,Cozy Room in Classic Crown Heights,98978751,Vita,40.67052,-73.95612,70,1,5,7/22/19,2.05,1,96,4.248495242,1,0,0,0,1,0
34020964,Newly Renovated Multimedia Studio,256487516,Vernon,40.66038,-73.88761,40,14,2,7/15/19,0.71,1,207,3.688879454,1,0,0,0,0,0
34021170,HUGE Room. Lower East Side! Perfect location!,4613096,Laura,40.7208,-73.98959,90,3,2,6/27/19,1.33,1,36,4.49980967,0,0,0,0,1,0
34022109,Modern Studio in Washington Heights!,26973868,Jhunior,40.84221,-73.93705,90,4,7,7/31/19,2.26,1,35,4.49980967,0,0,0,0,0,0
34022186,Beautiful Room in Chic Area!,181092484,Leonard,40.71833,-73.98936,99,1,10,7/9/19,2.97,3,322,4.59511985,0,0,0,0,1,0
34022664,Couch surfing at the sanctuary,218883687,Parrish,40.63964,-73.94362,50,1,8,6/30/19,2.22,1,364,3.912023005,1,0,0,0,0,1
34022740,Safari in Brooklyn!,256899020,Melissa,40.65799,-73.91595,57,4,8,6/28/19,2.35,1,53,4.043051268,1,0,0,0,1,0
34023411,2 beautiful bedroom apt .with 2 main subway line,6752504,Ella,40.60121,-73.97515,200,4,1,4/21/19,0.28,4,173,5.298317367,1,0,0,0,0,0
34023558,1 BR apartment in gut renovated historic building,88602231,Karol,40.64722,-73.9736,111,5,0,,0,1,2,4.709530201,1,0,0,0,0,0
34023619,Entire Apartment With Space For Two,84118689,Andrew,40.77362,-73.94886,130,4,13,7/18/19,3.71,1,1,4.86753445,0,0,0,0,0,0
34024187,Room in family apartment,132784640,Karen,40.63918,-74.01733,40,2,0,,0,2,311,3.688879454,1,0,0,0,1,0
34024785,Beautiful Bright Private Room!,181092484,Leonard,40.71923,-73.98582,119,1,8,7/22/19,2.35,3,342,4.779123493,0,0,0,0,1,0
34025113,Large soho apt,28823649,Rose,40.72611,-74.00337,194,1,0,,0,3,89,5.267858159,0,0,0,0,0,0
34032088,Private room- Astoria Modern,347045,Shane,40.75807,-73.92632,125,2,7,8/4/19,2.26,1,52,4.828313737,0,1,0,0,1,0
34032175,"Renovated 2BR in trendy Williamsburg, Brooklyn",152850919,Barbara,40.71446,-73.96229,200,3,0,,0,1,179,5.298317367,1,0,0,0,0,0
34033950,Dramatic quiet light filled 18' high E village apt,256981777,Scott,40.72388,-73.97902,245,30,1,7/27/19,1,1,6,5.501258211,0,0,0,0,0,0
34034540,Brooklyn bedroom 1 block from train. 25min to city,119680716,Petar,40.69107,-73.90219,41,1,1,4/26/19,0.29,2,43,3.713572067,1,0,0,0,1,0
34034553,Beautiful little apartment on the Upper East Side,256987188,Irina,40.77507,-73.94785,150,1,1,5/6/19,0.32,1,34,5.010635294,0,0,0,0,0,0
34035431,"Private Room by Emmons, beaches. B, Q trains.",177031514,Alena,40.58438,-73.95564,60,1,6,7/6/19,1.91,1,323,4.094344562,1,0,0,0,1,0
34035571,Beautiful Place in the Heart of Williamsburg,457147,Florent,40.71191,-73.95598,75,7,2,6/8/19,0.9,1,240,4.317488114,1,0,0,0,1,0
34035610,Private Room in a Beautiful Ridgewood Apartment,128605205,Tom,40.7066,-73.91392,100,2,1,6/30/19,0.79,1,5,4.605170186,0,1,0,0,1,0
34036011,Charming East Village Penthouse Studio Apartment,43885531,Lee,40.72935,-73.9826,130,30,1,6/14/19,0.56,1,115,4.86753445,0,0,0,0,0,0
34036136,Excellent chill spot in gowanus,46595898,Ilona,40.67709,-73.98494,100,2,1,6/12/19,0.53,1,47,4.605170186,1,0,0,0,1,0
34036333,Sunny and Central Williamsburg Loft,11418912,Gus,40.71239,-73.95037,100,3,8,7/10/19,2.42,1,44,4.605170186,1,0,0,0,0,0
34037737,Ash’s Place in Hell’s Kitchen,159281143,Ash,40.76255,-73.99026,200,7,4,5/26/19,1.38,1,208,5.298317367,0,0,0,0,0,0
34038559,Gorgeous Apt on the Upper East Side,1241543,Claire,40.78145,-73.9496,130,5,3,6/30/19,1.11,1,164,4.86753445,0,0,0,0,1,0
34039045,Modern Brick Exposed Brooklyn Apartment!,30995747,John,40.67723,-73.95133,95,4,3,6/10/19,1.18,1,4,4.553876892,1,0,0,0,0,0
34039320,Quiet and clean apartment in nyc,201757076,Soledad,40.71167,-73.81812,111,1,10,7/14/19,2.94,3,98,4.709530201,0,1,0,0,0,0
34040771,Luxurious life in Manhattan,154895657,Shihu,40.76245,-73.99831,198,15,0,,0,1,21,5.288267031,0,0,0,0,0,0
34041523,Master Room in Harlem Duplex,256998898,Hank,40.80514,-73.95561,140,1,8,8/4/19,2.58,3,327,4.941642423,0,0,0,0,1,0
34041587,The Power Tower,256998898,Hank,40.80536,-73.95469,140,1,6,8/5/19,2.43,3,294,4.941642423,0,0,0,0,1,0
34041630,The Beatiful place,257043301,Alfredo,40.70609,-73.83014,55,1,0,,0,1,179,4.007333185,0,1,0,0,1,0
34042173,"Peaceful, fully equipped, home away from home!",257053267,Leanna,40.69622,-73.84634,60,1,4,7/31/19,1.5,1,354,4.094344562,0,1,0,0,1,0
34042443,Cute Private Room in Washington Heights,133561420,Evan,40.84405,-73.93714,49,2,2,8/5/19,0.63,1,1,3.891820298,0,0,0,0,1,0
34043476,Bohemian Artist’s Studio in Victorian Neighborhood,48201791,Olivia,40.63927,-73.9636,140,4,9,7/5/19,2.81,2,325,4.941642423,1,0,0,0,0,0
34045372,Soulful studio space near Yankees Stadium,12463953,Derrick,40.81865,-73.93014,107,2,0,,0,1,77,4.672828834,0,0,0,1,0,0
34047149,1 bedroom in North Slope with Queen bed,225834252,Jodi,40.67656,-73.9706,140,2,4,6/25/19,1.45,1,158,4.941642423,1,0,0,0,0,0
34051551,"靠近机场,交通购物两便利大房间#1",107272884,Lynn L,40.69441,-73.84659,45,1,3,6/9/19,0.98,4,342,3.80666249,0,1,0,0,1,0
34053030,"Dog Friendly, 1-Bedroom apt, close to subway",250515297,Nikita,40.68501,-73.91884,75,2,2,7/13/19,2,1,7,4.317488114,1,0,0,0,0,0
34053516,2 bedroom apt in Brooklyn. Close to subway,6752504,Ella,40.5974,-73.97448,180,3,0,,0,4,173,5.192956851,1,0,0,0,0,0
34054250,Clean and spacious room in charming Greenpoint,47625541,Jeff,40.72646,-73.95639,70,5,1,6/25/19,0.7,2,107,4.248495242,1,0,0,0,1,0
34055336,Private room in apartment near Central Park/6Train,14680337,Anya,40.79034,-73.94503,169,1,0,,0,1,89,5.129898715,0,0,0,0,1,0
34056586,1850 Sq Brownstone duplex with  backyard,7603795,Benoit,40.69149,-73.92536,350,7,0,,0,1,153,5.857933154,1,0,0,0,0,0
34056679,Spanish Harlem magical place. Mezzanine bed,254112876,David,40.79787,-73.93568,90,2,4,7/30/19,1.82,2,177,4.49980967,0,0,0,0,1,0
34057129,Large one of a kind designer loft in Williamsburg!,22166460,Jarrod,40.71902,-73.96414,170,4,4,7/1/19,1.58,1,217,5.135798437,1,0,0,0,0,0
34058607,Cozy apartment at heart of Brooklyn,11256721,Zeynep,40.64939,-73.94864,99,4,0,,0,1,6,4.59511985,1,0,0,0,0,0
34059500,Big room prime location WaHe uptown manhattan,290845,Majsan,40.84387,-73.93969,59,1,6,7/29/19,2.14,1,285,4.077537444,0,0,0,0,1,0
34059931,1 BR Large Luxury Furnished Ap. Near Central Park,15145088,Izi,40.78537,-73.97456,190,30,1,7/31/19,1,8,180,5.247024072,0,0,0,0,0,0
34060242,Luxe Sunny Scandinavian Loft in Downtown NYC,864737,Marika,40.70816,-74.0019,300,2,2,6/10/19,0.68,1,120,5.703782475,0,0,0,0,0,0
34061088,"Bright, Spacious Studio near Water in Lux Highrise",73670220,Maya,40.70673,-74.01518,208,2,5,7/21/19,1.72,1,8,5.33753808,0,0,0,0,0,0
34061095,Empty Spacious Unfurnished 1 Bedroom Apartment,7228431,Susan,40.83908,-73.86042,70,93,0,,0,1,134,4.248495242,0,0,0,1,0,0
34061159,Luxury pad by the beach,255219640,Anna,40.57865,-73.96983,75,2,4,8/4/19,3.53,1,15,4.317488114,1,0,0,0,1,0
34061253,"Better Than A Hotel Room, Times Sq. Hell's Kitchen",257204612,Adolfo,40.76461,-73.98997,150,5,1,6/23/19,0.67,1,150,5.010635294,0,0,0,0,0,0
34061588,Ideal Studio - Top Prime Location,256921050,Ellen,40.71588,-73.99099,135,6,4,6/29/19,1.82,2,290,4.905274778,0,0,0,0,0,0
34062487,Clean and Quiet room,27744706,Sasan,40.70746,-73.91118,44,5,2,7/12/19,1.54,1,217,3.784189634,0,1,0,0,1,0
34062693,西藏民居,218134921,Kate,40.74904,-73.90188,85,1,0,,0,1,32,4.442651256,0,1,0,0,1,0
34062876,Awesome Room in Beautiful Williamsburg Loft,130675,Marta,40.71074,-73.94284,79,3,7,7/16/19,3,1,4,4.369447852,1,0,0,0,1,0
34063075,"Spacious Bedroom in Washington Heights, Manhattan",257221104,Clark,40.83466,-73.94029,60,3,9,7/23/19,2.97,1,91,4.094344562,0,0,0,0,1,0
